deckid,deckname,user,patch_type,archetype,createddate,lastupdatedate,scrapeddate,deltadays_createdlastupdate,deltadays_createdscraped,deltadays_lastupdatedscraped,hero,deck_type,craft_cost,cards,nbr_cards,count_positiverating,count_negativerating,count_totalrating,url,count_cards_mana0,count_cards_mana1,count_cards_mana2,count_cards_mana3,count_cards_mana4,count_cards_mana5,count_cards_mana6,count_cards_mana7+,format,count_minions,count_spells,count_weapons,is_gooddeck
1111964.0,zoo,Sioul,Witchwood,Shudderwock Shaman,2018-05-11 00:00:00.000000,2018-05-11 00:00:00.000000,2019-11-22 14:00:35.749691,0.0,560,560,shaman,Ranked Deck,11800.0,"[270, 270, 335, 368, 473, 473, 602, 676, 676, 52581, 55485, 55485, 55529, 55529, 58723, 61832, 61832, 62901, 62901, 76891, 76991, 76991, 76993, 76993, 77003, 77003, 89355, 89437, 89471, 89471]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1111964,0.0,4.0,1.0,9.0,8.0,4.0,1,3.0,Standard,24.0,5.0,0.0,1
340777.0,Legend Midrange,user-22019852,TGT Launch,Unknown,2015-10-01 00:00:00.000000,2015-10-01 00:00:00.000000,2019-11-18 07:37:28.011064,0.0,1509,1509,hunter,Ranked Deck,2440.0,"[8, 8, 22, 99, 99, 225, 225, 317, 317, 338, 363, 363, 488, 488, 500, 578, 578, 7741, 7741, 7748, 7748, 7756, 7756, 12182, 12191, 12191, 12267, 14459, 22370, 22370]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/340777,1.0,2.0,11.0,8.0,4.0,1.0,2,1.0,Wild,17.0,10.0,3.0,1
1033438.0,KP STANDARD #1 SHAMAN,Krakenstone,Patches Nerf,Freeze Shaman,2018-02-06 00:00:00.000000,2018-02-06 00:00:00.000000,2019-11-22 04:35:14.820240,0.0,654,654,shaman,Ranked Deck,2600.0,"[10, 42, 51, 129, 214, 216, 233, 270, 390, 428, 450, 530, 613, 676, 679, 35226, 52581, 55456, 55466, 55485, 55562, 61813, 61813, 61834, 62874, 62887, 62918, 62918, 73330, 77008]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1033438,1.0,6.0,2.0,11.0,3.0,2.0,0,5.0,Wild,17.0,11.0,2.0,1
912501.0,Evolve Shaman KotFT,Theobromad,Frozen Throne,Evolve Shaman,2017-08-20 00:00:00.000000,2017-08-19 00:00:00.000000,2019-11-21 13:35:18.170607,-1.0,823,824,shaman,Ranked Deck,7860.0,"[73, 256, 390, 390, 396, 613, 613, 31121, 33159, 33159, 35232, 35232, 42021, 42045, 42045, 49677, 49677, 49715, 49715, 55596, 55596, 61817, 61834, 62851, 62861, 62874, 62874, 62901, 62901, 62929]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/912501,0.0,2.0,10.0,3.0,4.0,6.0,4,1.0,Wild,22.0,7.0,0.0,1
938886.0,Aggro DK secret hunter,Herectus,Evergreen Nerfs,Face Hunter,2017-09-21 00:00:00.000000,2017-09-21 00:00:00.000000,2019-11-21 16:29:25.719378,0.0,791,791,hunter,Ranked Deck,6440.0,"[99, 99, 163, 163, 167, 167, 210, 239, 239, 317, 317, 344, 344, 363, 363, 483, 483, 488, 488, 525, 553, 578, 630, 42050, 42050, 42051, 42051, 58724, 61819, 62837]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/938886,0.0,6.0,11.0,11.0,1.0,0.0,1,0.0,Wild,6.0,21.0,2.0,1
803734.0,Rdu's Pirate Warrior,Rdu,Un'Goro Launch,Pirate Warrior,2017-04-11 00:00:00.000000,2017-04-11 00:00:00.000000,2019-11-20 23:19:17.925936,0.0,953,953,warrior,Ranked Deck,5920.0,"[1, 1, 69, 69, 103, 103, 130, 130, 182, 182, 261, 261, 324, 324, 345, 345, 632, 632, 637, 637, 638, 638, 674, 33132, 33132, 35204, 35204, 49624, 55570, 55570]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/803734,0.0,7.0,6.0,6.0,6.0,5.0,0,0.0,Wild,20.0,6.0,4.0,1
1139487.0,Token Druid,LegendsHS,Spiteful Nerf,Token Druid,2018-07-21 00:00:00.000000,2018-07-21 00:00:00.000000,2019-11-22 17:01:24.652159,0.0,489,489,druid,Ranked Deck,7080.0,"[120, 120, 154, 154, 165, 165, 282, 282, 311, 311, 329, 329, 432, 523, 523, 620, 620, 62841, 62841, 62879, 62904, 73327, 73327, 76870, 76870, 76910, 76910, 76966, 89349, 89349]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1139487,0.0,4.0,4.0,2.0,11.0,4.0,2,3.0,Standard,5.0,24.0,0.0,1
961953.0,Potential,user-100092003,Marin's Treasure,Unknown,2017-11-07 00:00:00.000000,2017-11-07 00:00:00.000000,2019-11-21 19:49:12.933015,0.0,744,744,paladin,Ranked Deck,1840.0,"[567, 12257, 12257, 33153, 35246, 49641, 55565, 62836, 62836, 62864, 62864, 62948, 62948]",13.0,0.0,0,0.0,https://www.hearthpwn.com/decks/961953,0.0,5.0,3.0,5.0,0.0,0.0,0,0.0,Wild,11.0,0.0,2.0,0
1206660.0,Dead Man's Rush,user-14157642,Boomsday,Rush Warrior,2018-12-01 00:00:00.000000,2018-12-01 00:00:00.000000,2019-11-23 15:06:43.915033,0.0,357,357,warrior,Arena,10080.0,"[62842, 62842, 89338, 89338, 89357, 89357, 89369, 89383, 89383, 89399, 89399, 89400, 89400, 89413, 89413, 89454, 89454, 89803, 89925, 89925, 89928, 89928, 90171, 90197, 90197, 90220, 90233, 90233, 90251, 90251]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1206660,0.0,4.0,4.0,2.0,6.0,6.0,2,6.0,Standard,26.0,2.0,2.0,1
471953.0,Reno Rogue Unleashed,user-22854934,Explorers,Unknown,2016-04-12 00:00:00.000000,2016-04-12 00:00:00.000000,2019-11-19 08:11:16.126106,0.0,1316,1316,rogue,Ranked Deck,7040.0,"[73, 87, 90, 244, 280, 286, 364, 378, 382, 385, 396, 471, 525, 557, 568, 683, 7749, 12182, 12191, 12227, 12236, 14434, 14451, 14454, 22292, 22321, 22374, 22397, 27228, 27229]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/471953,2.0,2.0,5.0,6.0,4.0,5.0,3,3.0,Wild,18.0,12.0,0.0,1
1291644.0,Vessina Even Shaman,Drakmor95,Saviors of Uldum,Even Shaman,2019-08-01 00:00:00.000000,2019-08-01 00:00:00.000000,2019-11-24 01:30:49.029907,0.0,115,115,shaman,Ranked Deck,8000.0,"[614, 614, 12241, 12241, 14455, 22265, 22265, 33159, 33159, 35226, 35226, 42045, 42045, 49706, 49707, 49707, 49715, 49715, 49724, 49724, 89336, 89343, 89343, 89873, 89873, 90198, 90198, 90801, 90801, 90835]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1291644,0.0,0.0,16.0,0.0,8.0,0.0,4,2.0,Wild,18.0,8.0,4.0,1
841873.0,Midrange buff Paladin,Oskarek,Un'Goro Launch,Handbuff Paladin,2017-05-28 00:00:00.000000,2017-05-28 00:00:00.000000,2019-11-21 05:04:36.004220,0.0,907,907,paladin,Ranked Deck,4340.0,"[23, 23, 25, 260, 260, 293, 293, 383, 383, 428, 428, 49646, 49646, 49662, 49662, 49667, 49667, 49673, 49673, 49676, 49676, 55451, 55453, 55453, 55456, 55479, 55479, 55516, 55516, 55533]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/841873,0.0,4.0,11.0,5.0,4.0,3.0,2,1.0,Wild,20.0,8.0,2.0,1
903591.0,Malygos Ramp,sebsam,Frozen Throne,Malygos Druid,2017-08-14 00:00:00.000000,2017-08-14 00:00:00.000000,2019-11-21 12:36:16.725900,0.0,829,829,druid,Ranked Deck,16220.0,"[120, 120, 241, 282, 282, 525, 539, 548, 548, 619, 619, 620, 620, 633, 633, 667, 667, 33162, 33168, 42036, 42049, 42049, 49628, 55538, 55548, 55548, 61834, 62879, 62904, 62922]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/903591,4.0,3.0,5.0,0.0,3.0,2.0,2,11.0,Wild,11.0,18.0,0.0,1
705545.0,Evolve Shaman - TayzerGun,tayzergun,Gadgetzan,Midrange Shaman,2016-12-17 00:00:00.000000,2016-12-17 00:00:00.000000,2019-11-20 11:47:21.160877,0.0,1068,1068,shaman,Ranked Deck,5340.0,"[10, 10, 172, 270, 270, 390, 390, 491, 491, 525, 613, 613, 676, 676, 22265, 22265, 27246, 27246, 33159, 33159, 35232, 35232, 42045, 42045, 49677, 49677, 49715, 49719, 49719, 49726]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/705545,0.0,6.0,10.0,6.0,2.0,4.0,2,0.0,Wild,16.0,13.0,1.0,1
145490.0,Quartermaster Paladin,Allathonis,GvG Launch,Unknown,2014-12-21 00:00:00.000000,2014-12-21 00:00:00.000000,2019-11-16 18:46:52.875236,0.0,1791,1791,paladin,Ranked Deck,3000.0,"[23, 23, 25, 25, 158, 158, 191, 191, 260, 260, 283, 283, 293, 293, 383, 383, 386, 422, 422, 567, 12191, 12191, 12223, 12223, 12227, 12228, 12257, 12257, 12280, 12280]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/145490,0.0,2.0,10.0,7.0,6.0,3.0,0,2.0,Wild,18.0,8.0,4.0,1
848438.0,"""Budget"" Guenther Mage",NightveilSpecte,Un'Goro Launch,TTK Mage,2017-06-10 00:00:00.000000,2017-06-10 00:00:00.000000,2019-11-21 06:38:35.648761,0.0,894,894,mage,Ranked Deck,5100.0,"[28, 44, 74, 177, 177, 263, 263, 395, 489, 489, 496, 522, 522, 595, 672, 42025, 42025, 42036, 42048, 42048, 42049, 42049, 49621, 49621, 49689, 55450, 55450, 55552, 55552, 55558]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/848438,0.0,2.0,10.0,7.0,3.0,0.0,1,7.0,Wild,13.0,17.0,0.0,1
833127.0,Best beast hunter,user-100047131,Un'Goro Launch,Face Hunter,2017-05-12 00:00:00.000000,2017-05-12 00:00:00.000000,2019-11-21 02:31:38.821239,0.0,923,923,hunter,Ranked Deck,1040.0,"[8, 8, 22, 22, 162, 162, 225, 225, 279, 279, 317, 317, 344, 344, 363, 363, 488, 488, 578, 578, 35214, 35214, 49745, 49745, 55500, 55500, 55528, 55528, 55573, 55573]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/833127,0.0,8.0,6.0,8.0,2.0,4.0,2,0.0,Wild,18.0,10.0,2.0,1
983420.0,Hunt you down,user-12600159,Marin's Treasure,Midrange Hunter,2017-12-05 00:00:00.000000,2017-12-05 00:00:00.000000,2019-11-21 23:03:41.967137,0.0,716,716,hunter,Ranked Deck,1200.0,"[8, 8, 225, 225, 279, 279, 363, 363, 488, 488, 578, 578, 42020, 42020, 49745, 49745, 55500, 55500, 61827, 61827, 61834, 61834, 62851, 62851, 76978, 76978, 76994, 76994, 76996, 76996]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/983420,0.0,6.0,6.0,8.0,4.0,2.0,2,2.0,Wild,20.0,6.0,4.0,1
385196.0,Aggro Murloc Shaman,joegag1,Explorers,Unknown,2015-12-03 00:00:00.000000,2015-12-03 00:00:00.000000,2019-11-18 22:17:28.435803,0.0,1446,1446,shaman,Ranked Deck,5480.0,"[172, 172, 217, 222, 222, 256, 289, 289, 357, 357, 420, 420, 424, 424, 510, 510, 636, 636, 679, 679, 12241, 12241, 12292, 27215, 27224, 27224, 27225, 27225, 27246, 27246]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/385196,2.0,7.0,6.0,6.0,1.0,3.0,2,3.0,Wild,21.0,7.0,2.0,1
1294681.0,Quest Overvalue Reno Mage [Saviors of Uldum],Gik3614,Saviors of Uldum,Reno Mage,2019-08-03 00:00:00.000000,2019-08-03 00:00:00.000000,2019-11-24 01:51:50.443891,0.0,113,113,mage,Theorycraft,15340.0,"[44, 49, 177, 247, 276, 428, 467, 489, 595, 672, 89404, 89438, 89803, 89888, 90204, 90570, 90576, 90588, 90621, 90691, 90692, 90705, 90719, 90747, 90789, 90790, 90794, 90825, 90832, 90847]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1294681,0.0,1.0,7.0,8.0,1.0,3.0,3,7.0,Standard,16.0,14.0,0.0,1
700922.0,Kill Baron Geddon HEROIC,user-29372300,Gadgetzan,Zoolock,2016-12-11 00:00:00.000000,2016-12-11 00:00:00.000000,2019-11-20 11:12:24.182933,0.0,1074,1074,warlock,PvE Adventure,1640.0,"[36, 36, 42, 43, 43, 47, 47, 84, 84, 310, 310, 332, 332, 340, 340, 356, 356, 357, 357, 410, 410, 434, 434, 472, 472, 604, 604, 647, 647, 42031]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/700922,0.0,8.0,2.0,8.0,3.0,5.0,2,2.0,Wild,24.0,6.0,0.0,1
246245.0,Giants Paladin,inFamousJoker,Blackrock Launch,Unknown,2015-05-11 00:00:00.000000,2015-05-11 00:00:00.000000,2019-11-17 05:48:44.919114,0.0,1651,1651,paladin,Ranked Deck,5880.0,"[7, 23, 25, 25, 29, 33, 94, 94, 260, 260, 264, 264, 283, 283, 293, 355, 355, 372, 372, 383, 383, 542, 542, 614, 614, 657, 657, 12176, 12223, 12223]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/246245,0.0,2.0,6.0,3.0,7.0,3.0,1,8.0,Wild,17.0,12.0,1.0,1
226736.0,Old Zoo,dodo_ns,Blackrock Launch,Unknown,2015-04-10 00:00:00.000000,2015-04-09 00:00:00.000000,2019-11-17 03:36:18.347668,-1.0,1682,1683,warlock,Ranked Deck,2600.0,"[43, 43, 85, 85, 123, 123, 170, 170, 174, 289, 289, 340, 340, 434, 434, 507, 513, 513, 542, 577, 577, 674, 7738, 7738, 7756, 7756, 12299, 12299, 12302, 12302]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/226736,0.0,14.0,8.0,3.0,3.0,2.0,0,0.0,Wild,22.0,8.0,0.0,1
446270.0,Inspire palafun,user-9310017,Explorers,Unknown,2016-03-08 00:00:00.000000,2016-03-08 00:00:00.000000,2019-11-19 05:27:59.764814,0.0,1351,1351,paladin,None,5620.0,"[23, 23, 25, 29, 260, 260, 293, 383, 383, 391, 422, 422, 506, 683, 683, 12223, 12223, 12227, 12228, 12257, 12257, 12280, 22275, 22276, 22290, 22318, 22362, 22362, 27260, 27260]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/446270,0.0,2.0,7.0,6.0,9.0,3.0,1,2.0,Wild,20.0,8.0,2.0,1
732205.0,Uber fun N'Zoth Pally w/ Grimy Goons!!,Jackalicious,Gadgetzan,N'Zoth Paladin,2017-02-10 00:00:00.000000,2017-02-09 00:00:00.000000,2019-11-20 14:45:18.436303,-1.0,1013,1014,paladin,Ranked Deck,9380.0,"[23, 23, 33, 260, 260, 293, 293, 383, 391, 473, 473, 506, 525, 577, 577, 22301, 22301, 33128, 33128, 33134, 33175, 49631, 49641, 49641, 49662, 49662, 49667, 49676, 49676, 49678]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/732205,0.0,8.0,4.0,5.0,7.0,1.0,1,4.0,Wild,21.0,7.0,2.0,1
110795.0,Full/Updated Miracle Warrior,user-12856359,Naxx Launch,Unknown,2014-10-14 00:00:00.000000,2014-10-15 00:00:00.000000,2019-11-16 14:55:53.717571,1.0,1859,1858,warrior,Theorycraft,7780.0,"[1, 50, 69, 69, 81, 81, 131, 131, 161, 166, 215, 215, 227, 227, 241, 328, 328, 345, 366, 366, 454, 493, 493, 495, 523, 525, 643, 7746, 7749, 7749]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/110795,2.0,4.0,10.0,4.0,2.0,5.0,0,3.0,Wild,14.0,16.0,0.0,1
322017.0,Latta,100cowlegs,TGT Launch,Unknown,2015-09-02 00:00:00.000000,2015-09-02 00:00:00.000000,2019-11-18 05:21:04.361604,0.0,1538,1538,paladin,Ranked Deck,13220.0,"[23, 23, 25, 33, 73, 260, 260, 293, 293, 303, 383, 383, 391, 495, 500, 503, 506, 602, 683, 683, 7746, 7749, 7749, 12182, 12191, 12191, 14454, 22315, 22315, 22380]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/322017,0.0,2.0,4.0,3.0,6.0,6.0,3,6.0,Wild,22.0,6.0,2.0,1
1208110.0,Reno Shaman,Bewmz,Boomsday,Shudderwock Shaman,2018-12-02 00:00:00.000000,2018-12-02 00:00:00.000000,2019-11-23 15:16:14.001931,0.0,356,356,shaman,Ranked Deck,17480.0,"[77, 107, 270, 613, 676, 7746, 22319, 22345, 27214, 27228, 42045, 49673, 49677, 49715, 52581, 55488, 55555, 55564, 62901, 76880, 76891, 76998, 77008, 89355, 89437, 89804, 90157, 90208, 90218, 90255]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1208110,0.0,1.0,5.0,12.0,3.0,3.0,4,2.0,Wild,15.0,14.0,0.0,1
697615.0,Reno C'thun Priest,CanadianVez,Gadgetzan,Reno Priest,2016-12-08 00:00:00.000000,2016-12-07 00:00:00.000000,2019-11-20 10:49:56.559908,-1.0,1077,1078,priest,Ranked Deck,13100.0,"[147, 228, 280, 315, 360, 395, 431, 547, 600, 27214, 27228, 27238, 27242, 27250, 31110, 31112, 31114, 33123, 33125, 35186, 35191, 35192, 35196, 35201, 49621, 49622, 49630, 49646, 49690, 49702]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/697615,1.0,4.0,4.0,5.0,6.0,4.0,3,3.0,Wild,23.0,7.0,0.0,1
1309937.0,Handbuff Meca,oDGo,Saviors of Uldum,Handbuff Paladin,2019-09-23 00:00:00.000000,2019-09-23 00:00:00.000000,2019-11-24 04:18:17.700923,0.0,62,62,paladin,Ranked Deck,4920.0,"[581, 581, 12181, 12181, 12188, 12188, 12247, 12247, 12257, 12257, 49662, 49662, 49676, 49676, 89799, 89799, 89803, 89810, 89810, 89847, 89847, 89875, 89875, 89891, 89891, 89897, 89897, 89902, 89902, 90680]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1309937,0.0,8.0,10.0,5.0,4.0,3.0,0,0.0,Wild,24.0,6.0,0.0,1
43093.0,Healock,FRENDEN,Live Patch 4973,Unknown,2014-04-09 00:00:00.000000,2014-04-08 00:00:00.000000,2019-11-16 05:31:19.047735,-1.0,2047,2048,warlock,Ranked Deck,6580.0,"[33, 42, 84, 84, 138, 138, 153, 153, 252, 252, 303, 332, 332, 372, 372, 398, 500, 500, 503, 529, 529, 542, 542, 557, 557, 573, 612, 612, 673, 673]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/43093,2.0,2.0,8.0,4.0,5.0,2.0,4,3.0,Wild,20.0,10.0,0.0,1
147019.0,arenamage,user-15677782,GvG Launch,Unknown,2014-12-22 00:00:00.000000,2014-12-22 00:00:00.000000,2019-11-16 18:57:17.939382,0.0,1790,1790,mage,None,960.0,"[4, 42, 42, 44, 60, 84, 128, 140, 177, 263, 323, 411, 411, 489, 522, 569, 595, 595, 598, 603, 7737, 7749, 12178, 12184, 12192, 12192, 12213, 12227, 12230, 12284]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/147019,0.0,2.0,6.0,6.0,9.0,3.0,2,2.0,Wild,20.0,10.0,0.0,1
746913.0,[UT] Dragon Priest,Guiyze,Aggro Downfall,Dragon Priest,2017-03-13 00:00:00.000000,2017-03-13 00:00:00.000000,2019-11-20 16:22:36.769945,0.0,982,982,priest,Tournament,3760.0,"[280, 280, 315, 315, 431, 431, 542, 547, 547, 600, 600, 671, 14437, 14447, 14447, 14460, 14460, 22351, 22351, 22398, 22398, 27214, 42029, 42039, 42039, 49620, 49620, 49638, 49638, 49648]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/746913,0.0,6.0,6.0,6.0,3.0,7.0,2,0.0,Wild,22.0,8.0,0.0,1
997735.0,Reno Big Warrior,Irish_the_slayer,Kobolds Patch,Recruit Warrior,2017-12-10 00:00:00.000000,2017-12-10 00:00:00.000000,2019-11-22 00:39:37.697129,0.0,712,712,warrior,Theorycraft,26360.0,"[33, 50, 96, 161, 215, 227, 297, 493, 495, 503, 643, 7734, 7742, 12187, 14454, 22342, 27228, 33156, 33177, 49746, 61815, 62917, 62922, 62927, 73320, 76872, 76929, 76935, 76945, 76975]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/997735,0.0,2.0,4.0,2.0,2.0,1.0,5,14.0,Wild,13.0,12.0,4.0,1
494384.0,Glorious Evolution,user-22020645,Classic Nerfs,Unknown,2016-04-24 00:00:00.000000,2016-04-25 00:00:00.000000,2019-11-19 10:34:50.247315,1.0,1304,1303,shaman,None,6620.0,"[214, 214, 432, 491, 613, 636, 636, 676, 676, 22265, 22265, 22270, 22270, 22345, 22345, 27246, 33131, 33159, 33159, 33160, 33160, 33163, 33163, 35219, 35219, 35231, 35232, 35232, 35233, 35233]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/494384,0.0,4.0,5.0,9.0,2.0,3.0,6,1.0,Wild,19.0,9.0,2.0,1
298411.0,Theory craft dragon warrior tgt,user-20973841,Blackrock Launch,Unknown,2015-08-17 00:00:00.000000,2015-08-17 00:00:00.000000,2019-11-17 18:27:02.082724,0.0,1553,1553,warrior,None,13580.0,"[33, 50, 50, 73, 227, 227, 280, 280, 303, 428, 428, 493, 495, 503, 632, 632, 644, 644, 7734, 7734, 14438, 14447, 14464, 22276, 22333, 22333, 22342, 22351, 22353, 22354]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/298411,0.0,4.0,8.0,4.0,3.0,3.0,2,6.0,Wild,20.0,6.0,4.0,1
915280.0,Hunter S: Deathstalker Rexxar,BadwolFbvg,Frozen Throne,Unknown,2017-08-22 00:00:00.000000,2017-08-22 00:00:00.000000,2019-11-21 13:53:08.055749,0.0,821,821,hunter,Ranked Deck,2500.0,"[22, 162, 162, 163, 163, 225, 225, 239, 279, 279, 305, 317, 317, 363, 363, 488, 488, 578, 578, 35214, 35214, 35215, 42020, 42020, 49745, 49745, 55500, 55500, 55528, 58724]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/915280,0.0,8.0,7.0,9.0,3.0,2.0,1,0.0,Wild,17.0,10.0,2.0,1
368331.0,Battlecry Mech Shaman,mhykah,Explorers,Unknown,2015-11-14 00:00:00.000000,2015-11-13 00:00:00.000000,2019-11-18 10:56:43.517966,-1.0,1465,1466,shaman,Theorycraft,4880.0,"[280, 280, 491, 491, 542, 542, 577, 577, 636, 636, 7746, 12176, 12176, 12181, 12181, 12182, 12202, 12202, 12227, 12227, 14455, 14455, 22270, 22270, 22294, 22294, 22349, 27214, 27244, 27244]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/368331,0.0,4.0,2.0,5.0,8.0,7.0,3,1.0,Wild,28.0,2.0,0.0,1
922767.0,Control Lich Jaina w/ Pyros,Baltigo,Frozen Throne,Unknown,2017-08-29 00:00:00.000000,2017-08-29 00:00:00.000000,2019-11-21 14:42:47.091382,0.0,814,814,mage,Ranked Deck,8360.0,"[28, 49, 49, 177, 177, 274, 274, 276, 276, 467, 467, 489, 489, 595, 595, 672, 42028, 42028, 49621, 49689, 52582, 55450, 55450, 55451, 55456, 55552, 55552, 55558, 55558, 61810]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/922767,0.0,2.0,9.0,9.0,4.0,1.0,4,1.0,Wild,12.0,17.0,0.0,1
403391.0,Deathrattle Priest 2.0,Mark_Matthews,Explorers,Unknown,2015-12-28 00:00:00.000000,2016-01-08 00:00:00.000000,2019-11-19 00:42:14.309498,11.0,1422,1411,priest,Theorycraft,5360.0,"[33, 315, 495, 513, 547, 547, 7735, 7735, 7737, 7737, 7740, 7742, 7744, 7745, 7746, 7749, 7749, 7756, 12175, 12182, 12191, 12191, 12253, 14454, 27241, 27241, 27242, 27242, 27250, 27250]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/403391,0.0,3.0,4.0,4.0,4.0,9.0,3,3.0,Wild,25.0,5.0,0.0,1
510514.0,Aviana C'Thun Combo Druid,X_DarkSkull_X,Old Gods,Ramp Druid,2016-04-27 00:00:00.000000,2016-04-27 00:00:00.000000,2019-11-19 12:23:01.903567,0.0,1301,1301,druid,Ranked Deck,3380.0,"[120, 154, 280, 280, 282, 282, 480, 480, 548, 548, 620, 620, 633, 633, 14454, 22325, 27214, 31110, 31112, 31112, 31114, 31114, 33121, 33121, 35189, 35189, 35196, 35196, 35212, 35212]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/510514,2.0,1.0,8.0,5.0,4.0,5.0,3,2.0,Wild,18.0,12.0,0.0,1
1138964.0,Zoo Heal Priest,mettwurstpapst,Spiteful Nerf,Aggro Priest,2018-07-19 00:00:00.000000,2018-07-19 00:00:00.000000,2019-11-22 16:57:39.687310,0.0,491,491,priest,Ranked Deck,4820.0,"[42, 209, 209, 431, 431, 436, 436, 525, 600, 600, 674, 55466, 55466, 55529, 55529, 58722, 58722, 62882, 62882, 62901, 62901, 62902, 62902, 73324, 73324, 76991, 76991, 77003, 77003, 89471]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1138964,0.0,8.0,5.0,10.0,4.0,3.0,0,0.0,Standard,24.0,6.0,0.0,1
1171585.0,Lucas' Spell Hunter - 2018 HCT Buenos Aires,Lucas,Boomsday,Spell Hunter,2018-08-15 00:00:00.000000,2018-08-15 00:00:00.000000,2019-11-22 20:32:02.117264,0.0,464,464,hunter,Tournament,5080.0,"[22, 22, 99, 99, 163, 163, 317, 317, 344, 344, 363, 363, 488, 488, 578, 578, 58724, 73332, 73332, 76950, 76950, 76970, 76970, 76976, 76978, 76978, 76994, 76994, 89914, 89914]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1171585,0.0,8.0,6.0,8.0,2.0,2.0,3,1.0,Standard,0.0,24.0,5.0,1
988320.0,lol spell hunter,xelab2,Kobolds Patch,Secrets Hunter,2017-12-06 00:00:00.000000,2017-12-06 00:00:00.000000,2019-11-21 23:37:20.113478,0.0,715,715,hunter,Ranked Deck,6000.0,"[22, 22, 99, 99, 239, 239, 344, 344, 363, 363, 488, 488, 578, 578, 33167, 33167, 42051, 42051, 58724, 73332, 73332, 76950, 76950, 76970, 76970, 76976, 76978, 76978, 76994, 76994]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/988320,0.0,4.0,8.0,8.0,2.0,2.0,3,3.0,Wild,0.0,24.0,5.0,1
1177405.0,Even Reno Mecha'Thun,user-100087065,Boomsday,Mecha'thun Warlock,2018-08-30 00:00:00.000000,2018-08-30 00:00:00.000000,2019-11-22 21:10:38.567939,0.0,449,449,warlock,Ranked Deck,14860.0,"[33, 36, 94, 122, 264, 360, 372, 398, 467, 573, 673, 12180, 12299, 14454, 27228, 33129, 33133, 49622, 49673, 55594, 62840, 62852, 62883, 76918, 76924, 76925, 77010, 77020, 89336, 89877]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/1177405,0.0,0.0,9.0,0.0,9.0,0.0,7,5.0,Wild,20.0,10.0,0.0,1
196943.0,12-2 Priest,user-18003960,Undertaker Nerf,Unknown,2015-02-15 00:00:00.000000,2015-02-15 00:00:00.000000,2019-11-17 00:17:37.833517,0.0,1736,1736,priest,None,1260.0,"[42, 42, 73, 74, 84, 232, 310, 310, 326, 368, 414, 422, 431, 434, 434, 518, 600, 600, 648, 659, 671, 683, 7750, 12174, 12179, 12185, 12188, 12189, 12239, 12281]",30.0,0.0,0,0.0,https://www.hearthpwn.com/decks/196943,0.0,5.0,4.0,8.0,4.0,4.0,2,3.0,Wild,27.0,3.0,0.0,1
